Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,137337,-,-,-,37.77,-122.42,-8,32,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Wind Speed,Surface Albedo
2019,6,12,12,30,999,120,911,27.400000000000002,1.8,0.12
2019,6,12,13,30,952,114,907,27.200000000000003,2.1,0.12
2019,6,12,14,30,848,110,883,26.1,2.5,0.12
2019,6,12,15,30,698,102,843,24.700000000000003,2.8000000000000003,0.12
2019,6,12,16,30,517,89,781,22.8,2.9000000000000004,0.12
2019,6,12,17,30,180,141,107,20.700000000000003,2.9000000000000004,0.12
2019,6,12,18,30,130,48,460,18.5,2.7,0.12
2019,6,12,19,30,5,5,37,16.900000000000002,2.4000000000000004,0.12
2019,6,12,20,30,0,0,0,16,2.3000000000000003,0.12
2019,6,12,21,30,0,0,0,15.5,2.3000000000000003,0.12
2019,6,12,22,30,0,0,0,15.100000000000001,2.3000000000000003,0.12
2019,6,12,23,30,0,0,0,14.700000000000001,2.3000000000000003,0.12
2019,6,13,0,30,0,0,0,14.4,2.4000000000000004,0.12
2019,6,13,1,30,0,0,0,14.200000000000001,2.4000000000000004,0.12
2019,6,13,2,30,0,0,0,13.9,2.3000000000000003,0.12
2019,6,13,3,30,0,0,0,13.700000000000001,2.3000000000000003,0.12
2019,6,13,4,30,0,0,0,13.8,2.5,0.12
2019,6,13,5,30,73,37,307,14.5,2.8000000000000003,0.12
2019,6,13,6,30,147,67,262,15.600000000000001,3,0.12
2019,6,13,7,30,320,127,393,16.8,3,0.12
2019,6,13,8,30,227,226,1,18,3,0.12
2019,6,13,9,30,310,307,4,19.1,3,0.12
2019,6,13,10,30,383,378,6,20,3,0.12
2019,6,13,11,30,569,477,96,20.5,3.2,0.12
2019,6,13,12,30,617,443,180,20.700000000000003,3.3000000000000003,0.12
2019,6,13,13,30,512,436,82,20.6,3.5,0.12
2019,6,13,14,30,331,324,8,20.200000000000003,3.7,0.12
2019,6,13,15,30,350,324,36,19.5,3.9000000000000004,0.12
2019,6,13,16,30,195,194,2,18.6,4,0.12
2019,6,13,17,30,84,84,0,17.400000000000002,4,0.12
2019,6,13,18,30,122,58,355,15.9,3.9000000000000004,0.12
2019,6,13,19,30,5,5,14,14.600000000000001,3.8000000000000003,0.12
2019,6,13,20,30,0,0,0,14,3.9000000000000004,0.12
2019,6,13,21,30,0,0,0,13.600000000000001,3.9000000000000004,0.12
2019,6,13,22,30,0,0,0,13.4,3.9000000000000004,0.12
2019,6,13,23,30,0,0,0,13.200000000000001,4,0.12
2019,6,14,0,30,0,0,0,13.100000000000001,4,0.12
2019,6,14,1,30,0,0,0,13,4.1000000000000005,0.12
2019,6,14,2,30,0,0,0,13.100000000000001,4.1000000000000005,0.12
2019,6,14,3,30,0,0,0,13.200000000000001,3.9000000000000004,0.12
2019,6,14,4,30,0,0,0,13.3,3.6,0.12
2019,6,14,5,30,73,43,255,13.9,3.4000000000000004,0.12
2019,6,14,6,30,248,80,550,14.700000000000001,3,0.12
2019,6,14,7,30,447,103,700,15.700000000000001,2.6,0.12
2019,6,14,8,30,280,275,8,16.900000000000002,2.3000000000000003,0.12
2019,6,14,9,30,337,331,7,18.1,2.1,0.12
2019,6,14,10,30,590,471,132,19.1,2.1,0.12
2019,6,14,11,30,825,432,411,20,2.2,0.12
2019,6,14,12,30,514,468,48,20.400000000000002,2.6,0.12
2019,6,14,13,30,418,405,14,20.3,3,0.12
2019,6,14,14,30,488,418,84,19.700000000000003,3.5,0.12
2019,6,14,15,30,331,315,22,18.8,3.9000000000000004,0.12
2019,6,14,16,30,190,189,1,17.7,4.3,0.12
2019,6,14,17,30,104,104,1,16.2,4.5,0.12
2019,6,14,18,30,131,53,431,14.600000000000001,4.6000000000000005,0.12
2019,6,14,19,30,5,5,25,13.4,4.5,0.12
2019,6,14,20,30,0,0,0,12.700000000000001,4.5,0.12
2019,6,14,21,30,0,0,0,12.200000000000001,4.4,0.12
2019,6,14,22,30,0,0,0,12,4.2,0.12
2019,6,14,23,30,0,0,0,11.9,4.2,0.12
2019,6,15,0,30,0,0,0,11.9,4.1000000000000005,0.12
2019,6,15,1,30,0,0,0,11.9,3.9000000000000004,0.12
2019,6,15,2,30,0,0,0,12,3.7,0.12
2019,6,15,3,30,0,0,0,12.100000000000001,3.6,0.12
2019,6,15,4,30,0,0,0,12.3,3.6,0.12
2019,6,15,5,30,75,44,260,12.8,3.6,0.12
2019,6,15,6,30,182,63,390,13.5,3.6,0.12
2019,6,15,7,30,453,103,713,14.4,3.6,0.12
2019,6,15,8,30,137,137,0,15.4,3.5,0.12
2019,6,15,9,30,236,235,1,16.3,3.6,0.12
2019,6,15,10,30,496,386,122,17,3.5,0.12
2019,6,15,11,30,693,383,324,17.5,3.5,0.12
2019,6,15,12,30,607,450,163,17.6,3.5,0.12
2019,6,15,13,30,542,457,92,17.5,3.6,0.12
2019,6,15,14,30,445,390,66,17,3.8000000000000003,0.12
2019,6,15,15,30,267,263,6,16.1,4,0.12
2019,6,15,16,30,190,180,19,14.8,4.1000000000000005,0.12
2019,6,15,17,30,186,158,76,13.700000000000001,4.2,0.12
2019,6,15,18,30,24,24,0,12.8,3.9000000000000004,0.12
2019,6,15,19,30,2,2,0,12.3,3.6,0.12
2019,6,15,20,30,0,0,0,12.100000000000001,3.3000000000000003,0.12
2019,6,15,21,30,0,0,0,12,3.1,0.12
2019,6,15,22,30,0,0,0,11.9,3,0.12
2019,6,15,23,30,0,0,0,11.8,2.9000000000000004,0.12
2019,6,16,0,30,0,0,0,11.600000000000001,2.8000000000000003,0.12
2019,6,16,1,30,0,0,0,11.5,2.8000000000000003,0.12
2019,6,16,2,30,0,0,0,11.5,2.7,0.12
2019,6,16,3,30,0,0,0,11.600000000000001,2.6,0.12
2019,6,16,4,30,0,0,0,11.8,2.6,0.12
2019,6,16,5,30,74,43,263,12.600000000000001,2.6,0.12
2019,6,16,6,30,250,79,560,13.4,2.5,0.12
2019,6,16,7,30,450,102,710,14.4,2.3000000000000003,0.12
2019,6,16,8,30,157,157,0,15.600000000000001,2.2,0.12
2019,6,16,9,30,222,222,0,17,2.2,0.12
2019,6,16,10,30,278,277,1,18,2.4000000000000004,0.12
2019,6,16,11,30,354,352,2,18.6,2.8000000000000003,0.12
2019,6,16,12,30,498,454,46,18.8,3.1,0.12
2019,6,16,13,30,548,460,95,18.7,3.3000000000000003,0.12
2019,6,16,14,30,408,389,23,18.2,3.5,0.12
2019,6,16,15,30,329,315,20,17.7,3.5,0.12
2019,6,16,16,30,166,166,0,16.900000000000002,3.4000000000000004,0.12
2019,6,16,17,30,83,83,0,15.700000000000001,3.3000000000000003,0.12
2019,6,16,18,30,125,60,356,14.4,3.2,0.12
2019,6,16,19,30,7,7,27,13.5,3,0.12
2019,6,16,20,30,0,0,0,12.9,2.9000000000000004,0.12
2019,6,16,21,30,0,0,0,12.600000000000001,2.9000000000000004,0.12
2019,6,16,22,30,0,0,0,12.3,2.8000000000000003,0.12
2019,6,16,23,30,0,0,0,12.200000000000001,2.6,0.12
2019,6,17,0,30,0,0,0,12,2.4000000000000004,0.12
2019,6,17,1,30,0,0,0,12,2.3000000000000003,0.12
2019,6,17,2,30,0,0,0,12,2.1,0.12
2019,6,17,3,30,0,0,0,12,2,0.12
2019,6,17,4,30,0,0,0,12.4,2,0.12
2019,6,17,5,30,70,41,250,13.5,2.2,0.12
2019,6,17,6,30,241,76,540,14.9,2.1,0.12
2019,6,17,7,30,438,97,696,16.400000000000002,2,0.12
2019,6,17,8,30,629,110,789,18,1.9000000000000001,0.12
2019,6,17,9,30,794,114,853,19.5,1.8,0.12
2019,6,17,10,30,919,113,896,20.900000000000002,1.9000000000000001,0.12
2019,6,17,11,30,990,115,914,21.8,2,0.12
2019,6,17,12,30,1000,120,911,22.200000000000003,2.3000000000000003,0.12
2019,6,17,13,30,949,122,893,22.1,2.6,0.12
2019,6,17,14,30,845,117,868,21.6,2.8000000000000003,0.12
2019,6,17,15,30,696,109,825,20.700000000000003,2.8000000000000003,0.12
2019,6,17,16,30,514,96,757,19.700000000000003,2.8000000000000003,0.12
2019,6,17,17,30,296,91,551,18.3,2.7,0.12
2019,6,17,18,30,129,52,418,16.7,2.5,0.12
2019,6,17,19,30,7,7,34,15.4,2.4000000000000004,0.12
2019,6,17,20,30,0,0,0,14.600000000000001,2.4000000000000004,0.12
2019,6,17,21,30,0,0,0,14.200000000000001,2.2,0.12
2019,6,17,22,30,0,0,0,13.9,1.9000000000000001,0.12
2019,6,17,23,30,0,0,0,13.700000000000001,1.6,0.12
2019,6,18,0,30,0,0,0,13.600000000000001,1.4000000000000001,0.12
2019,6,18,1,30,0,0,0,13.5,1.3,0.12
2019,6,18,2,30,0,0,0,13.5,1.4000000000000001,0.12
2019,6,18,3,30,0,0,0,13.5,1.6,0.12
2019,6,18,4,30,0,0,0,14.100000000000001,1.9000000000000001,0.12
2019,6,18,5,30,74,36,323,15.5,2.2,0.12
2019,6,18,6,30,249,66,602,17.1,2.2,0.12
2019,6,18,7,30,446,84,740,18.6,2.2,0.12
2019,6,18,8,30,260,256,6,19.8,2.3000000000000003,0.12
2019,6,18,9,30,424,377,59,20.8,2.3000000000000003,0.12
2019,6,18,10,30,455,412,48,21.6,2.4000000000000004,0.12
2019,6,18,11,30,698,488,219,22.200000000000003,2.6,0.12
2019,6,18,12,30,644,494,155,22.400000000000002,2.8000000000000003,0.12
2019,6,18,13,30,616,479,148,22.200000000000003,2.9000000000000004,0.12
2019,6,18,14,30,690,349,406,21.700000000000003,3,0.12
2019,6,18,15,30,710,99,858,20.900000000000002,2.9000000000000004,0.12
2019,6,18,16,30,410,201,378,19.8,2.8000000000000003,0.12
2019,6,18,17,30,126,108,49,18.400000000000002,2.8000000000000003,0.12
2019,6,18,18,30,139,47,496,16.6,2.5,0.12
2019,6,18,19,30,8,8,59,15.200000000000001,2.4000000000000004,0.12
2019,6,18,20,30,0,0,0,14.3,2.4000000000000004,0.12
2019,6,18,21,30,0,0,0,13.8,2.4000000000000004,0.12
2019,6,18,22,30,0,0,0,13.3,2.3000000000000003,0.12
2019,6,18,23,30,0,0,0,13,2.3000000000000003,0.12
2019,6,19,0,30,0,0,0,12.8,2.2,0.12
2019,6,19,1,30,0,0,0,12.700000000000001,2.2,0.12
2019,6,19,2,30,0,0,0,12.700000000000001,2.1,0.12
2019,6,19,3,30,0,0,0,12.700000000000001,2,0.12
2019,6,19,4,30,0,0,0,13.3,2.1,0.12
2019,6,19,5,30,78,34,376,14.600000000000001,2.3000000000000003,0.12
2019,6,19,6,30,258,60,651,16,2.4000000000000004,0.12
2019,6,19,7,30,459,76,784,17.5,2.2,0.12
2019,6,19,8,30,218,217,1,18.900000000000002,2.1,0.12
2019,6,19,9,30,269,268,1,20,2,0.12
2019,6,19,10,30,452,419,37,21,2,0.12
2019,6,19,11,30,512,463,51,21.700000000000003,2.1,0.12
2019,6,19,12,30,545,477,70,22,2.2,0.12
2019,6,19,13,30,518,455,68,21.900000000000002,2.4000000000000004,0.12
2019,6,19,14,30,440,403,44,21.3,2.7,0.12
2019,6,19,15,30,441,285,219,20.3,2.8000000000000003,0.12
2019,6,19,16,30,255,244,19,19.1,2.9000000000000004,0.12
2019,6,19,17,30,161,105,150,17.6,3,0.12
2019,6,19,18,30,139,47,494,15.9,2.9000000000000004,0.12
2019,6,19,19,30,8,8,59,14.5,2.7,0.12
2019,6,19,20,30,0,0,0,13.700000000000001,2.6,0.12
2019,6,19,21,30,0,0,0,13.200000000000001,2.5,0.12
2019,6,19,22,30,0,0,0,12.700000000000001,2.5,0.12
2019,6,19,23,30,0,0,0,12.4,2.5,0.12
2019,6,20,0,30,0,0,0,12.200000000000001,2.7,0.12
2019,6,20,1,30,0,0,0,12.200000000000001,2.7,0.12
2019,6,20,2,30,0,0,0,12.3,2.7,0.12
2019,6,20,3,30,0,0,0,12.5,2.7,0.12
2019,6,20,4,30,0,0,0,13,2.6,0.12
2019,6,20,5,30,70,45,219,14.3,2.7,0.12
2019,6,20,6,30,242,87,511,15.700000000000001,2.5,0.12
2019,6,20,7,30,438,112,667,17,2,0.12
2019,6,20,8,30,629,126,766,18.3,1.5,0.12
2019,6,20,9,30,797,126,842,19.5,1.2000000000000002,0.12
2019,6,20,10,30,924,117,897,20.700000000000003,1.2000000000000002,0.12
2019,6,20,11,30,997,117,919,21.700000000000003,1.4000000000000001,0.12
2019,6,20,12,30,1009,113,927,22.400000000000002,2,0.12
2019,6,20,13,30,962,110,920,22.5,2.5,0.12
2019,6,20,14,30,740,313,508,22.1,2.9000000000000004,0.12
2019,6,20,15,30,671,160,717,21,3.3000000000000003,0.12
2019,6,20,16,30,529,92,788,19.3,3.7,0.12
2019,6,20,17,30,330,79,669,17.2,3.8000000000000003,0.12
2019,6,20,18,30,137,55,439,15.3,3.5,0.12
2019,6,20,19,30,8,8,36,14.100000000000001,3.1,0.12
2019,6,20,20,30,0,0,0,13.4,2.7,0.12
2019,6,20,21,30,0,0,0,13.100000000000001,2.4000000000000004,0.12
2019,6,20,22,30,0,0,0,12.8,1.9000000000000001,0.12
2019,6,20,23,30,0,0,0,12.700000000000001,1.5,0.12
2019,6,21,0,30,0,0,0,12.5,1.4000000000000001,0.12
2019,6,21,1,30,0,0,0,12.3,1.5,0.12
2019,6,21,2,30,0,0,0,12.200000000000001,1.8,0.12
2019,6,21,3,30,0,0,0,12.100000000000001,2,0.12
2019,6,21,4,30,0,0,0,12.700000000000001,2.4000000000000004,0.12
2019,6,21,5,30,77,35,361,14.200000000000001,2.8000000000000003,0.12
2019,6,21,6,30,259,63,648,15.8,3,0.12
2019,6,21,7,30,462,80,783,17.3,2.8000000000000003,0.12
2019,6,21,8,30,615,151,707,18.7,2.5,0.12
2019,6,21,9,30,819,107,894,20.1,2.2,0.12
2019,6,21,10,30,938,121,909,21.200000000000003,2,0.12
2019,6,21,11,30,1008,124,924,21.900000000000002,2.1,0.12
2019,6,21,12,30,1023,119,935,22.200000000000003,2.4000000000000004,0.12
2019,6,21,13,30,981,110,940,22.200000000000003,2.8000000000000003,0.12
2019,6,21,14,30,878,105,920,21.900000000000002,3,0.12
2019,6,21,15,30,727,97,882,21.400000000000002,3.1,0.12
2019,6,21,16,30,542,87,820,20.400000000000002,3.1,0.12
2019,6,21,17,30,339,73,710,18.8,3,0.12
2019,6,21,18,30,142,50,493,16.6,2.7,0.12
2019,6,21,19,30,9,9,52,15,2.4000000000000004,0.12
2019,6,21,20,30,0,0,0,14.3,2.4000000000000004,0.12
2019,6,21,21,30,0,0,0,13.9,2.3000000000000003,0.12
2019,6,21,22,30,0,0,0,13.700000000000001,2.3000000000000003,0.12
2019,6,21,23,30,0,0,0,13.4,2.2,0.12
2019,6,22,0,30,0,0,0,13.200000000000001,1.9000000000000001,0.12
2019,6,22,1,30,0,0,0,13,1.7000000000000002,0.12
2019,6,22,2,30,0,0,0,13,1.5,0.12
2019,6,22,3,30,0,0,0,13.100000000000001,1.3,0.12
2019,6,22,4,30,0,0,0,13.5,1.3,0.12
2019,6,22,5,30,75,37,329,14.9,1.3,0.12
2019,6,22,6,30,255,66,626,16.8,1.3,0.12
2019,6,22,7,30,459,83,773,18.900000000000002,1.2000000000000002,0.12
2019,6,22,8,30,655,93,857,21.200000000000003,1.3,0.12
2019,6,22,9,30,820,98,907,23.3,1.7000000000000002,0.12
2019,6,22,10,30,942,102,935,25,1.9000000000000001,0.12
2019,6,22,11,30,1012,105,948,25.900000000000002,2.2,0.12
2019,6,22,12,30,1021,106,947,26.1,2.7,0.12
2019,6,22,13,30,972,104,936,25.8,3.2,0.12
2019,6,22,14,30,867,102,910,25.1,3.6,0.12
2019,6,22,15,30,719,95,873,24.1,3.6,0.12
2019,6,22,16,30,537,85,814,22.8,3.2,0.12
2019,6,22,17,30,336,70,709,21,2.8000000000000003,0.12
2019,6,22,18,30,142,48,504,18.7,2.3000000000000003,0.12
2019,6,22,19,30,9,8,60,16.8,2,0.12
2019,6,22,20,30,0,0,0,15.8,2,0.12
2019,6,22,21,30,0,0,0,15.200000000000001,1.9000000000000001,0.12
2019,6,22,22,30,0,0,0,14.700000000000001,1.8,0.12
2019,6,22,23,30,0,0,0,14.4,1.8,0.12
2019,6,23,0,30,0,0,0,14.100000000000001,1.8,0.12
2019,6,23,1,30,0,0,0,13.9,1.8,0.12
2019,6,23,2,30,0,0,0,13.600000000000001,1.8,0.12
2019,6,23,3,30,0,0,0,13.5,1.6,0.12
2019,6,23,4,30,0,0,0,13.9,1.4000000000000001,0.12
2019,6,23,5,30,75,35,348,15.3,1.3,0.12
2019,6,23,6,30,256,63,640,17.3,1.1,0.12
2019,6,23,7,30,459,79,782,19.5,0.9,0.12
2019,6,23,8,30,652,89,860,21.700000000000003,0.9,0.12
2019,6,23,9,30,816,99,901,23.6,1,0.12
2019,6,23,10,30,936,109,921,25.1,1.3,0.12
2019,6,23,11,30,1005,111,935,26.1,1.6,0.12
2019,6,23,12,30,1017,110,938,26.400000000000002,2,0.12
2019,6,23,13,30,971,108,931,26.3,2.3000000000000003,0.12
2019,6,23,14,30,869,103,911,25.8,2.5,0.12
2019,6,23,15,30,721,96,875,24.900000000000002,2.7,0.12
2019,6,23,16,30,537,86,812,23.5,2.7,0.12
2019,6,23,17,30,337,71,708,21.5,2.5,0.12
2019,6,23,18,30,142,48,501,19.1,2.2,0.12
2019,6,23,19,30,9,8,63,17.1,2,0.12
2019,6,23,20,30,0,0,0,16,2,0.12
2019,6,23,21,30,0,0,0,15.3,2,0.12
2019,6,23,22,30,0,0,0,14.600000000000001,2,0.12
2019,6,23,23,30,0,0,0,14.100000000000001,2.1,0.12
2019,6,24,0,30,0,0,0,13.600000000000001,2,0.12
2019,6,24,1,30,0,0,0,13.200000000000001,2,0.12
2019,6,24,2,30,0,0,0,12.8,1.9000000000000001,0.12
2019,6,24,3,30,0,0,0,12.5,1.8,0.12
2019,6,24,4,30,0,0,0,12.9,1.9000000000000001,0.12
2019,6,24,5,30,75,37,334,14.200000000000001,2.1,0.12
2019,6,24,6,30,134,91,143,15.9,2.2,0.12
2019,6,24,7,30,225,202,48,17.5,2.2,0.12
2019,6,24,8,30,452,293,243,18.8,2.2,0.12
2019,6,24,9,30,619,299,403,20,2.1,0.12
2019,6,24,10,30,737,319,466,20.8,2.2,0.12
2019,6,24,11,30,862,283,605,21.400000000000002,2.5,0.12
2019,6,24,12,30,838,300,557,21.8,2.9000000000000004,0.12
2019,6,24,13,30,819,311,548,22,3.1,0.12
2019,6,24,14,30,693,301,466,21.6,3.4000000000000004,0.12
2019,6,24,15,30,532,290,338,20.6,3.6,0.12
2019,6,24,16,30,381,240,254,19.1,3.7,0.12
2019,6,24,17,30,307,126,481,17.6,3.9000000000000004,0.12
2019,6,24,18,30,106,93,70,16.3,3.9000000000000004,0.12
2019,6,24,19,30,6,6,0,15.5,3.8000000000000003,0.12
2019,6,24,20,30,0,0,0,15.200000000000001,3.8000000000000003,0.12
2019,6,24,21,30,0,0,0,15.100000000000001,3.7,0.12
2019,6,24,22,30,0,0,0,15,3.5,0.12
2019,6,24,23,30,0,0,0,14.8,3.3000000000000003,0.12
2019,6,25,0,30,0,0,0,14.3,3.2,0.12
2019,6,25,1,30,0,0,0,13.600000000000001,3.2,0.12
2019,6,25,2,30,0,0,0,13.200000000000001,3.2,0.12
2019,6,25,3,30,0,0,0,13,3.1,0.12
2019,6,25,4,30,0,0,0,13.3,3.2,0.12
2019,6,25,5,30,74,35,345,14.5,3.6,0.12
2019,6,25,6,30,255,62,645,16.2,3.8000000000000003,0.12
2019,6,25,7,30,457,76,786,17.900000000000002,3.8000000000000003,0.12
2019,6,25,8,30,650,87,862,19.6,3.8000000000000003,0.12
2019,6,25,9,30,813,100,898,20.8,3.9000000000000004,0.12
2019,6,25,10,30,924,123,893,21.5,4.1000000000000005,0.12
2019,6,25,11,30,992,126,906,21.700000000000003,4.4,0.12
2019,6,25,12,30,1008,129,910,21.5,4.7,0.12
2019,6,25,13,30,970,116,921,21.200000000000003,4.9,0.12
2019,6,25,14,30,874,96,924,20.700000000000003,5,0.12
2019,6,25,15,30,726,87,893,19.900000000000002,5.1000000000000005,0.12
2019,6,25,16,30,542,78,834,18.8,5.1000000000000005,0.12
2019,6,25,17,30,340,65,728,17.400000000000002,4.9,0.12
2019,6,25,18,30,144,46,519,15.8,4.6000000000000005,0.12
2019,6,25,19,30,9,8,66,14.600000000000001,4.2,0.12
2019,6,25,20,30,0,0,0,14,4.1000000000000005,0.12
2019,6,25,21,30,0,0,0,13.9,4,0.12
2019,6,25,22,30,0,0,0,13.8,3.9000000000000004,0.12
2019,6,25,23,30,0,0,0,13.700000000000001,3.8000000000000003,0.12
2019,6,26,0,30,0,0,0,13.8,3.8000000000000003,0.12
2019,6,26,1,30,0,0,0,13.700000000000001,3.7,0.12
2019,6,26,2,30,0,0,0,13.4,3.3000000000000003,0.12
2019,6,26,3,30,0,0,0,13.100000000000001,3,0.12
2019,6,26,4,30,0,0,0,13.3,3,0.12
2019,6,26,5,30,73,32,366,14.4,3.2,0.12
2019,6,26,6,30,251,58,646,15.9,3.5,0.12
2019,6,26,7,30,449,75,774,17.1,3.8000000000000003,0.12
2019,6,26,8,30,427,170,394,18,4,0.12
2019,6,26,9,30,202,202,0,18.7,4.2,0.12
2019,6,26,10,30,244,244,0,19.1,4.4,0.12
2019,6,26,11,30,445,419,27,19.200000000000003,4.6000000000000005,0.12
2019,6,26,12,30,662,427,243,19.200000000000003,4.9,0.12
2019,6,26,13,30,727,371,384,19,5,0.12
2019,6,26,14,30,867,99,912,18.5,5.2,0.12
2019,6,26,15,30,721,93,878,17.8,5.300000000000001,0.12
2019,6,26,16,30,540,84,819,16.7,5.300000000000001,0.12
2019,6,26,17,30,339,69,715,15.600000000000001,5,0.12
2019,6,26,18,30,144,48,508,14.4,4.6000000000000005,0.12
2019,6,26,19,30,9,8,63,13.8,4.1000000000000005,0.12
2019,6,26,20,30,0,0,0,13.600000000000001,3.8000000000000003,0.12
2019,6,26,21,30,0,0,0,13.5,3.6,0.12
2019,6,26,22,30,0,0,0,13.4,3.3000000000000003,0.12
2019,6,26,23,30,0,0,0,13.200000000000001,3.2,0.12
2019,6,27,0,30,0,0,0,12.9,3,0.12
2019,6,27,1,30,0,0,0,12.600000000000001,2.7,0.12
2019,6,27,2,30,0,0,0,12.200000000000001,2.6,0.12
2019,6,27,3,30,0,0,0,11.9,2.5,0.12
2019,6,27,4,30,0,0,0,12.4,2.6,0.12
2019,6,27,5,30,75,33,381,13.8,3.1,0.12
2019,6,27,6,30,255,58,661,15.3,3.6,0.12
2019,6,27,7,30,455,73,791,16.5,3.7,0.12
2019,6,27,8,30,496,263,357,17.7,3.6,0.12
2019,6,27,9,30,671,259,520,18.900000000000002,3.4000000000000004,0.12
2019,6,27,10,30,837,240,666,19.8,3.4000000000000004,0.12
2019,6,27,11,30,819,354,487,20.3,3.7,0.12
2019,6,27,12,30,844,327,535,19.900000000000002,4.1000000000000005,0.12
2019,6,27,13,30,863,285,623,18.900000000000002,4.4,0.12
2019,6,27,14,30,817,194,740,18,4.5,0.12
2019,6,27,15,30,607,279,458,17.900000000000002,4.5,0.12
2019,6,27,16,30,353,281,130,17.8,4.5,0.12
2019,6,27,17,30,156,135,56,17.3,4.4,0.12
2019,6,27,18,30,58,57,4,16.1,3.9000000000000004,0.12
2019,6,27,19,30,4,4,0,15.100000000000001,3.5,0.12
2019,6,27,20,30,0,0,0,14.600000000000001,3.3000000000000003,0.12
2019,6,27,21,30,0,0,0,14.3,3.1,0.12
2019,6,27,22,30,0,0,0,14.100000000000001,2.9000000000000004,0.12
2019,6,27,23,30,0,0,0,14,2.8000000000000003,0.12
2019,6,28,0,30,0,0,0,13.9,2.7,0.12
2019,6,28,1,30,0,0,0,13.8,2.7,0.12
2019,6,28,2,30,0,0,0,13.600000000000001,2.7,0.12
2019,6,28,3,30,0,0,0,13.5,2.6,0.12
2019,6,28,4,30,0,0,0,13.5,2.6,0.12
2019,6,28,5,30,37,37,1,14,2.7,0.12
2019,6,28,6,30,250,64,627,14.8,2.6,0.12
2019,6,28,7,30,388,178,435,15.8,2.5,0.12
2019,6,28,8,30,648,101,840,16.900000000000002,2.5,0.12
2019,6,28,9,30,800,137,837,18.1,2.4000000000000004,0.12
2019,6,28,10,30,924,149,865,19.1,2.4000000000000004,0.12
2019,6,28,11,30,1010,123,928,19.700000000000003,2.6,0.12
2019,6,28,12,30,1024,122,934,19.900000000000002,3,0.12
2019,6,28,13,30,978,117,928,20,3.4000000000000004,0.12
2019,6,28,14,30,874,123,892,20.1,3.6,0.12
2019,6,28,15,30,728,99,878,20.1,3.7,0.12
2019,6,28,16,30,546,86,824,19.700000000000003,3.6,0.12
2019,6,28,17,30,343,71,719,18.7,3.5,0.12
2019,6,28,18,30,146,49,513,16.7,3.3000000000000003,0.12
2019,6,28,19,30,9,8,61,14.8,3.1,0.12
2019,6,28,20,30,0,0,0,13.8,3.2,0.12
2019,6,28,21,30,0,0,0,13.200000000000001,3.2,0.12
2019,6,28,22,30,0,0,0,12.700000000000001,3.2,0.12
2019,6,28,23,30,0,0,0,12.4,3.2,0.12
2019,6,29,0,30,0,0,0,12.100000000000001,3.1,0.12
2019,6,29,1,30,0,0,0,11.8,2.9000000000000004,0.12
2019,6,29,2,30,0,0,0,11.5,2.8000000000000003,0.12
2019,6,29,3,30,0,0,0,11.3,2.8000000000000003,0.12
2019,6,29,4,30,0,0,0,11.8,3,0.12
2019,6,29,5,30,75,34,380,13.100000000000001,3.4000000000000004,0.12
2019,6,29,6,30,259,59,676,14.600000000000001,3.6,0.12
2019,6,29,7,30,465,75,811,16.3,3.6,0.12
2019,6,29,8,30,662,86,886,17.8,3.5,0.12
2019,6,29,9,30,798,148,821,19,3.4000000000000004,0.12
2019,6,29,10,30,813,269,607,20,3.3000000000000003,0.12
2019,6,29,11,30,909,256,684,20.700000000000003,3.3000000000000003,0.12
2019,6,29,12,30,922,229,717,20.8,3.5,0.12
2019,6,29,13,30,834,307,568,20.5,3.8000000000000003,0.12
2019,6,29,14,30,883,111,917,19.900000000000002,4,0.12
2019,6,29,15,30,736,97,892,19.3,4,0.12
2019,6,29,16,30,551,86,833,18.5,3.9000000000000004,0.11
2019,6,29,17,30,347,71,729,17.400000000000002,3.7,0.11
2019,6,29,18,30,145,53,487,16,3.5,0.11
2019,6,29,19,30,9,8,64,14.700000000000001,3.2,0.11
2019,6,29,20,30,0,0,0,13.8,3.1,0.11
2019,6,29,21,30,0,0,0,13.200000000000001,3.1,0.11
2019,6,29,22,30,0,0,0,12.8,3.1,0.11
2019,6,29,23,30,0,0,0,12.5,3.1,0.11
